Delivery Date,SO,User,Country,Transport Type,Transport Clasified,Partner,Stock Value USD,Volume M3,Gross Weight KG,Tons,Mes,MesNombre,User_clean,Transport_clean,Country_clean,Fecha,USD_por_ton
15/08/2025,,IFRC,Cuba,Aérea,,"MEDICUBA , S.A / CRUZ ROJA CUBANA",80.0,0.0,0.0,0.0,08,Agosto,IFRC,Aéreo,Cuba,2025-08-15,
15/08/2025,,IFRC,Cuba,Aérea,,"MEDICUBA , S.A / CRUZ ROJA CUBANA",130.0,0.0,0.0,0.0,08,Agosto,IFRC,Aéreo,Cuba,2025-08-15,
15/08/2025,,IFRC,Cuba,Aérea,,"MEDICUBA , S.A / CRUZ ROJA CUBANA",110.0,0.0,0.0,0.0,08,Agosto,IFRC,Aéreo,Cuba,2025-08-15,
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,18000.0,3.1,543.075,0.5430750000000001,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,33144.593288219854
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,8880.0,7.2,1800.0,1.8,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,4933.333333333333
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,34500.0,27.0,7600.0,7.6,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,4539.473684210527
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,33300.0,32.5,5580.0,5.58,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,5967.741935483871
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,3690.0,3.2,620.0,0.62,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,5951.612903225807
22/08/2025,,IFRC,Venezuela,Marítima,,IFRC,14790.0,5.8,1416.0,1.416,08,Agosto,IFRC,Marítimo,Venezuela,2025-08-22,10444.915254237289
25/08/2025,,IFRC,Brazil,Aérea,,COMITÊ INTERNACIONAL DA CRUZ VERMELHA (CICV),4734.73,0.91,97.6,0.09759999999999999,08,Agosto,IFRC,Aéreo,Brasil,2025-08-25,48511.57786885246
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,9455.0,1.6,161.20000000000002,0.1612,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,58653.84615384615
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,3916.8,3.2,912.0,0.912,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,4294.736842105263
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,2611.2,2.2,608.0,0.608,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,4294.736842105263
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,652.5,1.1,94.5,0.0945,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,6904.761904761905
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,192.0,0.0,5.6,0.0056,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,34285.71428571428
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,3514.5,1.0,3900.0,3.9,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,901.1538461538462
27/08/2025,,IFRC,Barbados,Marítima,,Barbados Red Cross,3137.95,3.0,400.0,0.4,08,Agosto,IFRC,Marítimo,Barbados,2025-08-27,7844.874999999999
27/08/2025,,,,,,,497144.46,290.242,,69.65186100000001,08,Agosto,,,,2025-08-27,7137.561765937596
10/09/2025,,WFP - UNHRD,Cuba,Aérea,,PAHO,7187.4,1.91,129.0,0.129,09,Sept,UNHRD,Aéreo,Cuba,2025-09-10,55716.279069767435
10/09/2025,,WFP - UNHRD,Cuba,Terrestre,,FAO,21277.14,32.47,2420.0,2.42,09,Sept,UNHRD,Terrestre,Cuba,2025-09-10,8792.206611570247
2025-01-09 00:00:00,,WFP - UNHRD,Cuba,Aérea,,PAHO,113347.08,37.225,5666.000000000001,5.666000000000001,09,Sept,UNHRD,Aéreo,Cuba,2025-01-09,20004.779385810092
2025-01-09 00:00:00,,WFP - UNHRD,Haiti,Aérea,,PAHO,15962.970000000003,10.21,1465.5,1.4655,09,Sept,UNHRD,Aéreo,Haití,2025-01-09,10892.507676560903
2025-03-09 00:00:00,,IFRC,Guatemala,Aérea,,Cruz Roja Guatemalteca,9600.0,0.2,96.0,0.096,09,Sept,IFRC,Aéreo,Guatemala,2025-03-09,100000.0
2025-04-09 00:00:00,,IFRC,Honduras,Terrestre,,Cruz Roja Hondureña,38500.0,17.6,1500.0,1.5,09,Sept,IFRC,Terrestre,Honduras,2025-04-09,25666.666666666668
2025-04-09 00:00:00,,IFRC,Honduras,Terrestre,,Cruz Roja Hondureña,33580.0,27.0,7600.0,7.6,09,Sept,IFRC,Terrestre,Honduras,2025-04-09,4418.421052631579
24/09/2025,,IFRC,Honduras,Terrestre,,Cruz Roja Hondureña,7360.0,11.3,1000.0,1.0,09,Sept,IFRC,Terrestre,Honduras,2025-09-24,7360.0
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,84000.0,10.4,2440.0,2.44,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,34426.229508196724
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,269.48,0.1,28.0,0.028,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,9624.285714285716
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,1602.0,1.8,234.0,0.234,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,6846.153846153846
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,23035.0,14.5,5610.0,5.61,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,4106.060606060606
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,8092.5,21.0,3420.0,3.42,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,2366.2280701754385
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,6832.0,6.7,1758.0,1.758,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,3886.2343572241184
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,23575.0,1.6,436.0,0.436,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,54071.10091743119
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,8280.0,4.9,1920.0,1.92,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,4312.5
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,15270.0,14.1,4570.0,4.57,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,3341.3566739606126
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,13601.0,12.6,4070.0,4.07,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,3341.7690417690415
24/09/2025,,IFRC,Panama,Terrestre,,WFP - PAHO UNHRD,440.0,0.7,98.0,0.098,09,Sept,IFRC,Terrestre,Panamá,2025-09-24,4489.7959183673465
24/09/2025,,,,,,,431811.56999999995,226.315,,44.4605,09,Sept,,,,2025-09-24,9712.251774046625
2025-01-10 00:00:00,2007760.0,WFP-UNHRD,Bolivia (Plurinational State of),Air commercial,Air  ,PAHO,1999.8200000000002,10.984000000000002,,1.2868140000000001,10,Oct,UNHRD,Aéreo,Bolivia,2025-01-10,1554.0862937456384
2025-01-10 00:00:00,2007902.0,WFP-UNHRD,Haiti,Air charter,Air  ,AECID,150109.83,54.97,,12.439,10,Oct,UNHRD,Aéreo,Haití,2025-01-10,12067.676662111102
2025-01-10 00:00:00,2008001.0,WFP-UNHRD,Haiti,Air commercial,Air  ,PAHO,11799.960000000001,6.310999999999998,,1.307744,10,Oct,UNHRD,Aéreo,Haití,2025-01-10,9023.14214402819
2025-01-10 00:00:00,2008009.0,WFP-UNHRD,Panama,Land,Land,UNICEF,3633.05,2.57,,0.439,10,Oct,UNHRD,Terrestre,Panamá,2025-01-10,8275.740318906606
2025-01-10 00:00:00,2008010.0,WFP-UNHRD,Panama,Land,Land,UNICEF,24662.0,17.62,,3.623,10,Oct,UNHRD,Terrestre,Panamá,2025-01-10,6807.065967430306
2025-01-10 00:00:00,2008020.0,WFP-UNHRD,Cuba,Sea,Sea,PAHO,74805.01000000001,53.27999999999999,,7.19773,10,Oct,UNHRD,Marítimo,Cuba,2025-01-10,10392.861360456702
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,49830.0,28.8,,14.4,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,3460.4166666666665
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,46500.0,40.3,,16.5,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,2818.181818181818
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,10845.0,7.7,,2.7,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4016.6666666666665
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,49815.0,36.5,,10.5,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4744.285714285715
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,5700.0,5.2,,0.7066699999999999,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,8065.999688680715
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,10540.0,13.6,,2.584,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4078.9473684210525
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,1240.0,1.1,,0.304,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4078.947368421053
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,16740.0,14.6,,4.104,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4078.9473684210525
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,1240.0,1.638,,0.304,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,4078.947368421053
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,9540.960000000001,10.04136,,1.7236000000000002,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,5535.4838709677415
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,6864.0,6.384,,1.24,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,5535.483870967742
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,35075.04,32.622240000000005,,6.3364,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,5535.4838709677415
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,6149.999999999999,11.764499999999998,,1.66,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,3704.819277108433
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,20745.0,10.804499999999999,,2.6550000000000002,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,7813.559322033898
2025-07-10 00:00:00,39.0,IFRC,Guadeloupe,Sea,Sea,,15000.0,8.367975,,1.2,10,Oct,IFRC,Marítimo,Guadalupe,2025-07-10,12500.0
2025-10-10 00:00:00,40.0,IFRC,Cuba,Sea,Sea,,87000.0,172.0,,21.7,10,Oct,IFRC,Marítimo,Cuba,2025-10-10,4009.2165898617513
15/10/2025,2008028.0,WFP-UNHRD,Cuba,Sea,Sea,PAHO,472250.3800000001,0.0,,46.095,10,Oct,UNHRD,Marítimo,Cuba,2025-10-15,10245.154138192866
16/10/2025,2008032.0,WFP-UNHRD,Haiti,Multimodal,Multimodal,IOM,121930.0,231.60000000000002,,55.676,10,Oct,UNHRD,Multimodal,Haití,2025-10-16,2189.9920971334145
16/10/2025,2008035.0,WFP-UNHRD,Bolivia (Plurinational State of),Air commercial,Air  ,PAHO,2751.04,0.42,,0.062354999999999994,10,Oct,UNHRD,Aéreo,Bolivia,2025-10-16,44118.99607088446
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,46224.00000000001,51.66720000000001,,8.64,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,5350.000000000001
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,33135.72,25.022999999999996,,5.180200000000001,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,6396.610169491524
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,12152.28,9.177,,1.8998000000000002,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,6396.610169491525
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,20131.0,4.0,,1.368,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,14715.6432748538
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,4928.0,2.765696,,0.4,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,12320.0
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,2464.0,1.26208,,0.2,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,12320.0
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,8232.0,4.1328,,1.392,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,5913.793103448276
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,4116.0,2.671104,,0.8160000000000001,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,5044.117647058823
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,8618.76,12.672,,1.152,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,7481.562500000001
17/10/2025,41.0,IFRC,Venezuela,Sea,Sea,,0.0,0.0,,0.0,10,Oct,IFRC,Marítimo,Venezuela,2025-10-17,
27/10/2025,42.0,IFRC,Panama,Land,Land,,0.0,860.0,,0.00826,10,Oct,IFRC,Terrestre,Panamá,2025-10-27,0.0
27/10/2025,42.0,IFRC,Panama,Land,Land,,0.0,946.0,,0.00908,10,Oct,IFRC,Terrestre,Panamá,2025-10-27,0.0
28/10/2025,2008009.0,WFP-UNHRD,Panama,Land,Land,UNICEF,82825.07,94.78,,17.452998,10,Oct,UNHRD,Terrestre,Panamá,2025-10-28,4745.60702980657
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,9150.0,1.54,,0.132,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,69318.18181818181
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,875.0,0.1,,0.0086,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,101744.18604651163
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,51857.05,6.66,,2.54948,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,20340.245854056517
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,6250.0,1.98,,0.4575,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,13661.20218579235
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,1104.2,0.32,,0.05875,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,18794.89361702128
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,669.24,1.09,,0.0726,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,9218.181818181818
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,689.52,1.12,,0.07479999999999999,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,9218.18181818182
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,669.24,1.09,,0.0726,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,9218.181818181818
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,6275.0,6.28,,0.8,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,7843.75
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,22256.0,2.24,,0.429,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,51878.78787878788
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,1350.0,0.54,,0.0712,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,18960.674157303372
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,180.0,0.08,,0.016,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,11250.0
31/10/2025,43.0,IFRC,Saint Vincent and the Grenadines,Sea,Sea,,0.0,0.13,,0.023,10,Oct,IFRC,Marítimo,San Vicente y las Granadinas,2025-10-31,0.0
31/10/2025,44.0,IFRC,Guatemala,Air,Air,,1845.0,0.048,,0.007,10,Oct,IFRC,Aéreo,Guatemala,2025-10-31,263571.4285714286
31/10/2025,44.0,IFRC,Guatemala,Air,Air,,5427.65,0.11232,,0.023,10,Oct,IFRC,Aéreo,Guatemala,2025-10-31,235984.78260869565
31/10/2025,44.0,IFRC,Guatemala,Air,Air,,690.0,0.20227499999999998,,0.0026,10,Oct,IFRC,Aéreo,Guatemala,2025-10-31,265384.6153846154
31/10/2025,44.0,IFRC,Guatemala,Air,Air,,3200.0,0.20862000000000003,,0.029,10,Oct,IFRC,Aéreo,Guatemala,2025-10-31,110344.82758620688
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,52500.0,32.66,,16.334,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,3214.1545243051305
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,52500.0,0.93,,0.466,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,112660.94420600857
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,11170.34,11.343360000000002,,4.642,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,2406.363636363636
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,28534.66,28.976640000000003,,11.858,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,2406.363636363636
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,10500.0,5.57865,,0.8,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,13125.0
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,13235.0,13.440000000000003,,5.5,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,2406.3636363636365
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,10509.0,9.275039999999999,,1.8983999999999999,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,5535.714285714286
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,4991.0,4.40496,,0.9016,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,5535.714285714286
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,9398.0,4.572,,1.778,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,5285.714285714285
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,9102.0,4.428,,1.722,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,5285.714285714286
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,21000.0,21.15,,3.6,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,5833.333333333333
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,1700.0,1.5776000000000001,,0.23555555555555555,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,7216.981132075472
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,184.5,0.3716900000000001,,0.05533333333333334,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,3334.33734939759
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,1660.5,3.3452100000000007,,0.498,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,3334.3373493975905
31/10/2025,45.0,IFRC,Jamaica,Air,Air,,6240.0,2.8812,,0.708,10,Oct,IFRC,Aéreo,Jamaica,2025-10-31,8813.5593220339
31/10/2025,45.0,,,,,,1805305.82,2962.0040199999994,,311.08666988888893,10,Oct,,,,2025-10-31,5803.224614686327
2025-01-11 00:00:00,2007583.0,WFP-UNHRD,Honduras,Air commercial,Air,UNFPA,17033.33,0.67,1.0,0.001,11,Nov,UNHRD,Aéreo,Honduras,2025-01-11,17033330.0
2025-01-11 00:00:00,2007921.0,WFP-UNHRD,Cuba,Sea,Sea,UNFPA,14711.46,6.89,1330.0,1.33,11,Nov,UNHRD,Marítimo,Cuba,2025-01-11,11061.24812030075
2025-01-11 00:00:00,2008009.0,WFP-UNHRD,Panama,Land,Land,UNICEF,6451.8099999999995,5.038,1984.0,1.984,11,Nov,UNHRD,Terrestre,Panamá,2025-01-11,3251.9203629032254
2025-01-11 00:00:00,2008035.0,WFP-UNHRD,Cuba,Air commercial,Air,PAHO,69194.06,15.183,2808.1,2.8081,11,Nov,UNHRD,Aéreo,Cuba,2025-01-11,24640.881734980947
2025-01-11 00:00:00,2008050.0,WFP-UNHRD,Panama,Land,Land,IOM,1208.33,0.07,275.0,0.275,11,Nov,UNHRD,Terrestre,Panamá,2025-01-11,4393.927272727272
2025-01-11 00:00:00,2008058.0,WFP-UNHRD,Panama,Land,Land,UNICEF,65498.67,42.39,6726.0,6.726,11,Nov,UNHRD,Terrestre,Panamá,2025-01-11,9738.131132917038
2025-01-11 00:00:00,2008062.0,WFP-UNHRD,Jamaica,Air commercial,Air,PAHO,122423.62000000002,31.648000000000007,5497.999999999998,5.497999999999998,11,Nov,UNHRD,Aéreo,Jamaica,2025-01-11,22266.93706802475
2025-01-11 00:00:00,2008091.0,WFP-UNHRD,Panama,Air commercial,Air,UNICEF,13607.33,11.469999999999999,2659.0,2.659,11,Nov,UNHRD,Aéreo,Panamá,2025-01-11,5117.461451673562
2025-01-11 00:00:00,2008091.0,WFP-UNHRD,Panama,Air commercial,Air,UNICEF,7828.31,14.94,1639.0,1.639,11,Nov,UNHRD,Aéreo,Panamá,2025-01-11,4776.272117144601
2025-01-11 00:00:00,2008091.0,WFP-UNHRD,Panama,Air commercial,Air,UNICEF,33036.91,18.651,3037.98,3.03798,11,Nov,UNHRD,Aéreo,Panamá,2025-01-11,10874.630511063273
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,12345.0,7.9,3950.3999999999996,3.9503999999999997,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,3125.0000000000005
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,13155.0,8.42,4209.599999999999,4.209599999999999,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,3125.0000000000005
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,12493.84,12.69,5192.0,5.192,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,2406.3636363636365
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,10005.66,10.16,4158.0,4.158,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,2406.363636363636
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,4440.0,2.16,840.0,0.84,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,5285.714285714286
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,27010.0,13.14,5110.0,5.11,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,5285.714285714285
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,2890.0,2.6799999999999997,400.0,0.4,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,7225.0
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,26350.0,23.26,4760.0,4.76,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,5535.714285714286
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,3136.5,6.32,941.0,0.941,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,3333.1562167906486
2025-01-11 00:00:00,45.0,IFRC,Jamaica,,Sea,,10608.0,4.9,1204.0,1.204,11,Nov,IFRC,Marítimo,Jamaica,2025-01-11,8810.63122923588
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,8650.0,4.8,2400.0,2.4,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,3604.166666666667
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,12216.0,10.8,4400.0,4.4,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,2776.363636363636
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,16000.0,9.0,3500.0,3.5,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,4571.428571428572
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,21000.0,17.5,3550.0,3.55,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,5915.492957746479
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,3000.0,2.2,680.0,0.68,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,4411.764705882352
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,5250.0,2.8,400.0,0.4,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,13125.0
2025-01-11 00:00:00,46.0,IFRC,Cuba,,Air,,34500.0,30.3,4020.0,4.02,11,Nov,IFRC,Aéreo,Cuba,2025-01-11,8582.089552238807
2025-03-11 00:00:00,2008062.0,WFP-UNHRD,Cuba,Air commercial,Air,PAHO,28491.46,0.17800000000000005,81.80000000000001,0.08180000000000001,11,Nov,UNHRD,Aéreo,Cuba,2025-03-11,348306.3569682151
2025-05-11 00:00:00,2879.0,WFP-UNHRD,Jamaica,Air commercial,Air,WFP,2283.05,3.99,567.0,0.567,11,Nov,UNHRD,Aéreo,Jamaica,2025-05-11,4026.543209876544
2025-05-11 00:00:00,5564.0,WFP-UNHRD,Jamaica,Air commercial,Air,WFP,141221.22,64.18,19975.0,19.975,11,Nov,UNHRD,Aéreo,Jamaica,2025-05-11,7069.898372966208
2025-05-11 00:00:00,2008058.0,WFP-UNHRD,Panama,Land,Land,UNICEF,1059.53,0.09,50.0,0.05,11,Nov,UNHRD,Terrestre,Panamá,2025-05-11,21190.6
2025-05-11 00:00:00,2008065.0,WFP-UNHRD,Jamaica,Air commercial,Air,Catholic Relief Service,30268.15,28.51,11007.0,11.007,11,Nov,UNHRD,Aéreo,Jamaica,2025-05-11,2749.9000635958937
2025-05-11 00:00:00,2008066.0,WFP-UNHRD,Jamaica,Air commercial,Air,UNICEF,74737.66,60.83,17013.0,17.013,11,Nov,UNHRD,Aéreo,Jamaica,2025-05-11,4392.973608417093
2025-05-11 00:00:00,2008068.0,WFP-UNHRD,Haiti,Air commercial,Air,IOM,43204.2,93.59,17192.0,17.192,11,Nov,UNHRD,Aéreo,Haití,2025-05-11,2513.040949278734
2025-05-11 00:00:00,2008070.0,WFP-UNHRD,Haiti,Air commercial,Air,UNICEF,147637.71,49.47,9326.0,9.326,11,Nov,UNHRD,Aéreo,Haití,2025-05-11,15830.764529272998
2025-06-11 00:00:00,48.0,IFRC,Cuba,,Sea,,22100.0,18.53,3835.0,3.835,11,Nov,IFRC,Marítimo,Cuba,2025-06-11,5762.71186440678
2025-06-11 00:00:00,48.0,IFRC,Cuba,,Sea,,3250.0,2.89,884.0,0.884,11,Nov,IFRC,Marítimo,Cuba,2025-06-11,3676.470588235294
2025-07-11 00:00:00,5536.0,WFP-UNHRD,Honduras,Sea,Sea,WFP,48537.0,17.341,7426.499,7.426499,11,Nov,UNHRD,Marítimo,Honduras,2025-07-11,6535.650243809365
2025-07-11 00:00:00,47.0,IFRC,Panama,,Road,,0.0,3.33,438.5,0.4385,11,Nov,IFRC,Terrestre,Panamá,2025-07-11,0.0
11/11/2025,2008062.0,WFP-UNHRD,Jamaica,Air commercial,Air,PAHO,50.0,0.432,23.0,0.023,11,Nov,UNHRD,Aéreo,Jamaica,2025-11-11,2173.913043478261
